,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
38,40,0.0,2,911.3810424804688,563.781005859375,792.0,516.0,911.3810276679843,563.7810276679843,252.0,86.0,-16.290717294682626,800.0,601.0,1036.0,523.0,790.0,500.0,250.0,124.0
15,40,13.0,2,858.6676635742188,501.6163024902344,810.0,482.0,858.6676737160121,501.61631419939584,94.0,38.0,-14.658286720140655,814.0,506.0,904.0,496.0,790.0,474.0,124.0,86.0
0,40,14.0,2,1300.3507080078125,803.6868286132812,1244.0,790.0,1300.3507306889353,803.6868475991649,116.0,24.0,44.868104044160134,1261.0,764.0,1339.0,848.0,1252.0,760.0,120.0,116.0
0,40,15.0,2,965.4146118164062,457.4417419433594,932.0,444.0,965.4146341463414,457.4417344173442,66.0,28.0,-16.810555544971404,932.0,464.0,996.0,449.0,908.0,442.0,98.0,44.0
39,41,0.0,2,909.880859375,564.8546752929688,792.0,516.0,909.8808578236695,564.8546465448769,252.0,86.0,-16.879506564961172,800.0,605.0,1034.0,524.0,790.0,502.0,244.0,122.0
16,41,13.0,2,862.630615234375,501.6366271972656,814.0,480.0,862.6306306306308,501.63663663663664,94.0,40.0,-13.66152919085432,818.0,527.0,908.0,497.0,784.0,474.0,140.0,86.0
1,41,14.0,2,1296.71484375,799.1983642578125,1242.0,786.0,1296.714876033058,799.198347107438,112.0,24.0,44.94992178926872,1254.0,765.0,1338.0,838.0,1248.0,758.0,116.0,114.0
1,41,15.0,2,969.5999755859375,456.5212097167969,938.0,442.0,969.6,456.52121212121216,62.0,28.0,-17.80511956349371,940.0,462.0,998.0,449.0,914.0,442.0,94.0,44.0
2,42,14.0,2,1294.58984375,796.5050659179688,1238.0,782.0,1294.589898989899,796.5050505050505,116.0,26.0,45.088733478591394,1256.0,756.0,1332.0,842.0,1246.0,752.0,116.0,114.0
2,42,15.0,2,969.2954711914062,457.0738525390625,928.0,442.0,969.2954545454544,457.0738636363636,74.0,28.0,-19.756656859275047,932.0,475.0,1000.0,448.0,918.0,442.0,88.0,44.0
0,42,16.0,2,879.3474731445312,563.633056640625,788.0,488.0,879.3474576271187,563.6330508474576,190.0,118.0,-22.08925638810481,798.0,607.0,980.0,551.0,792.0,504.0,240.0,124.0
0,42,17.0,2,879.715576171875,516.2055053710938,826.0,480.0,879.7155963302753,516.2055045871558,112.0,84.0,29.44758926311661,822.0,527.0,924.0,538.4285714285714,788.0,470.0,136.0,86.0
3,43,14.0,2,1290.2174072265625,791.1652221679688,1236.0,780.0,1290.2173913043478,791.1652173913043,112.0,22.0,45.536511099926244,1253.0,752.0,1327.0,836.0,1242.0,748.0,114.0,116.0
3,43,15.0,2,973.6130981445312,454.83929443359375,942.0,440.0,973.6130952380953,454.83928571428567,62.0,28.0,-20.476229088715016,944.0,466.0,1002.0,447.0,922.0,440.0,86.0,46.0
1,43,16.0,2,878.5515747070312,563.3759765625,786.0,488.0,878.5515771526002,563.3759590792839,184.0,124.0,-25.406658987150802,798.0,608.0,978.0,568.0,792.0,502.0,244.0,126.0
1,43,17.0,2,882.1203002929688,516.2218017578125,830.0,480.0,882.1203007518798,516.2218045112782,112.0,84.0,33.946829657752936,826.0,526.0,928.0,552.0,794.0,474.0,134.0,82.0
4,44,14.0,2,1287.2659912109375,787.6783447265625,1232.0,776.0,1287.2659793814432,787.6783505154639,114.0,24.0,45.55682761971961,1246.0,753.0,1330.0,830.0,1236.0,744.0,114.0,116.0
4,44,15.0,2,973.7550048828125,455.32763671875,940.0,440.0,973.7549857549858,455.3276353276353,66.0,30.0,-21.597166800329546,944.0,471.0,1004.0,446.0,926.0,440.0,82.0,46.0
2,44,16.0,2,876.95263671875,565.1585083007812,784.0,488.0,876.9526270456502,565.1584840654607,186.0,130.0,-26.493443521876227,796.0,610.0,974.0,555.0,790.0,504.0,244.0,124.0
2,44,17.0,2,881.8983154296875,514.756591796875,830.0,478.0,881.8983382209187,514.7565982404692,114.0,80.0,29.181355319304885,828.0,515.0,932.0,552.0,796.0,474.0,136.0,80.0
40,45,0.0,2,896.2701416015625,562.9736328125,786.0,488.0,896.270131771596,562.9736456808198,250.0,118.0,-17.00196374927834,796.0,610.0,1026.0,530.0,790.0,506.0,236.0,122.0
5,45,14.0,2,1283.754638671875,783.5177001953125,1228.0,772.0,1283.7546777546775,783.5176715176715,112.0,22.0,46.03845330573954,1246.0,744.0,1318.0,828.0,1234.0,740.0,114.0,118.0
3,45,17.0,2,883.5205688476562,517.3760375976562,832.0,478.0,883.5205855443734,517.3760292772187,112.0,90.0,35.64312733914301,828.0,506.0,930.0,554.0,810.0,478.0,120.0,80.0
6,46,14.0,2,1281.7789306640625,781.8514404296875,1222.0,768.0,1281.7789855072465,781.8514492753624,118.0,28.0,47.12355776027168,1243.0,740.0,1314.0,828.0,1230.0,736.0,116.0,114.0
3,46,16.0,2,893.3056030273438,566.6891479492188,784.0,494.0,893.3056179775281,566.689138576779,248.0,116.0,-17.75284226225227,794.0,610.0,1020.0,531.0,788.0,510.0,232.0,120.0
4,46,17.0,2,883.3858032226562,513.8543090820312,830.0,478.0,883.3858267716536,513.8543307086615,114.0,80.0,23.659966361863933,828.0,506.0,932.0,553.0,816.0,478.0,116.0,76.0
0,46,18.0,2,1018.0442504882812,533.6941528320312,972.0,508.0,1018.0442655935614,533.6941649899396,78.0,46.0,-58.44390231746314,1028.0,506.0,1013.0,572.0,988.0,506.0,56.0,80.0
7,47,14.0,2,1278.5970458984375,778.2710571289062,1218.0,764.0,1278.5970695970695,778.2710622710623,122.0,26.0,47.40697521900498,1240.0,736.0,1311.0,828.0,1228.0,732.0,114.0,110.0
4,47,16.0,2,875.4172973632812,575.3126220703125,784.0,506.0,875.4173228346457,575.3126447429365,202.0,106.0,-22.214211672895694,792.0,612.0,990.0,561.0,784.0,516.0,228.0,114.0
5,47,17.0,2,884.573486328125,513.8123168945312,830.0,478.0,884.5735140771637,513.8123044838374,112.0,80.0,18.781269171509734,830.0,505.0,932.0,553.0,820.0,478.0,112.0,76.0
1,47,18.0,2,1020.2957763671875,532.5651245117188,980.0,506.0,1020.2958057395143,532.5651214128035,68.0,46.0,-67.38750069450329,1028.0,506.0,1013.0,572.0,994.0,506.0,54.0,76.0
41,48,0.0,2,897.27392578125,573.801513671875,782.0,500.0,897.2739144629448,573.8015017956252,242.0,126.0,-15.214246419155812,790.0,612.0,1012.0,537.0,784.0,514.0,228.0,120.0
8,48,14.0,2,1276.8427734375,777.0076293945312,1214.0,762.0,1276.842748091603,777.0076335877862,124.0,30.0,47.17388783927993,1237.0,730.0,1308.0,826.0,1226.0,728.0,110.0,112.0
6,48,17.0,2,886.0291137695312,515.2647705078125,830.0,480.0,886.0290979631427,515.2647914645975,114.0,80.0,12.405960924010515,830.0,505.0,936.0,555.0,822.0,480.0,114.0,76.0
2,48,18.0,2,1016.219482421875,535.471435546875,960.0,512.0,1016.2194744976816,535.4714064914991,90.0,54.0,-42.10169664298882,1026.0,506.0,989.0,586.0,986.0,506.0,62.0,80.0
42,49,0.0,2,899.9966430664062,570.2692260742188,780.0,498.0,899.99665998664,570.2692050768202,248.0,128.0,-16.261230571227017,788.0,613.0,1016.0,534.0,784.0,512.0,232.0,122.0
9,49,14.0,2,1273.93701171875,772.6865844726562,1212.0,758.0,1273.9369817578772,772.6865671641791,124.0,26.0,47.296054319579106,1234.0,726.0,1308.0,824.0,1224.0,724.0,108.0,112.0
7,49,17.0,2,888.915771484375,516.4777221679688,834.0,480.0,888.9157581764122,516.4777006937562,118.0,82.0,11.676691443286035,834.0,507.0,944.0,556.0,824.0,480.0,120.0,78.0
0,49,19.0,2,1008.729736328125,542.1039428710938,944.0,512.0,1008.7297297297296,542.1039501039501,110.0,60.0,-47.17012071644104,1022.0,508.0,983.0,596.0,972.0,508.0,80.0,88.0
43,50,0.0,2,886.0740356445312,574.5146484375,780.0,508.0,886.0740103270224,574.5146299483648,242.0,106.0,-20.5233612453286,788.0,613.0,1010.0,543.0,784.0,518.0,226.0,114.0
10,50,14.0,2,1269.957763671875,767.3973388671875,1212.0,756.0,1269.957773512476,767.397312859885,124.0,24.0,47.44705377285752,1232.0,724.0,1308.0,822.0,1222.0,720.0,110.0,116.0
8,50,17.0,2,890.8842163085938,515.8463134765625,842.0,484.0,890.8841870824052,515.8463251670379,98.0,90.0,-20.001515958590414,838.0,509.0,944.0,557.0,828.0,482.0,116.0,76.0
3,50,18.0,2,1016.2127685546875,531.4609985351562,960.0,504.0,1016.2127659574468,531.4609929078014,94.0,66.0,-9.391515944406487,966.0,556.8,1054.0,526.0,966.0,506.0,90.0,86.0
44,51,0.0,2,880.9210815429688,578.4583129882812,778.0,518.0,880.9210878288009,578.4583147570219,236.0,94.0,-21.498337561048714,786.0,614.0,1002.0,530.0,782.0,522.0,220.0,112.0
11,51,14.0,2,1266.109619140625,762.6162719726562,1208.0,750.0,1266.109640831758,762.6162570888469,124.0,24.0,47.76061574678209,1228.0,720.0,1313.0,810.0,1220.0,718.0,114.0,118.0
9,51,17.0,2,894.532470703125,513.2025146484375,852.0,482.0,894.5325,513.2025,88.0,94.0,-33.208943978239745,842.0,511.0,944.0,556.0,834.0,482.0,110.0,74.0
4,51,18.0,2,1015.1200561523438,531.4140014648438,954.0,504.0,1015.1200768491836,531.4140249759846,108.0,66.0,-9.924509009748082,960.0,561.0,1060.0,527.0,960.0,504.0,106.0,76.0
45,52,0.0,2,879.486083984375,581.6278076171875,778.0,538.0,879.4861111111112,581.6277777777777,234.0,74.0,-20.1109807102294,784.0,615.0,1000.0,532.0,782.0,526.0,218.0,110.0
12,52,14.0,2,1260.9173583984375,756.720458984375,1206.0,744.0,1260.9173228346456,756.7204724409448,114.0,24.0,48.08260688527805,1226.0,716.0,1296.0,802.0,1216.0,714.0,110.0,116.0
10,52,17.0,2,898.5471801757812,506.2232666015625,852.0,486.0,898.5471698113208,506.2232704402516,90.0,38.0,-14.337612744871436,856.0,519.1428571428571,942.0,500.0,842.0,484.0,102.0,72.0
5,52,18.0,2,1014.1646728515625,530.8541870117188,946.0,502.0,1014.164665523156,530.8542024013723,122.0,66.0,-6.6601278887921325,950.0,562.0,1068.0,530.0,950.0,496.0,120.0,74.0
46,53,0.0,2,866.8269653320312,586.8385009765625,776.0,544.0,866.8269733403032,586.8384736016727,196.0,74.0,-18.432472388891387,780.0,614.0,964.0,547.0,774.0,528.0,222.0,110.0
13,53,14.0,2,1257.112060546875,752.0239868164062,1202.0,740.0,1257.112,752.0239999999999,114.0,24.0,48.00770353988439,1222.0,712.0,1291.0,796.0,1212.0,710.0,110.0,118.0
11,53,17.0,2,901.1364135742188,507.0850830078125,856.0,486.0,901.1364365971108,507.0850722311396,88.0,40.0,-14.755214009971256,858.0,518.0,944.0,501.0,846.0,484.0,100.0,70.0
6,53,18.0,2,1021.1758422851562,526.113525390625,956.0,498.0,1021.1758241758242,526.1135531135532,118.0,60.0,7.825883351481424,956.0,520.0,1074.0,531.0,946.0,496.0,132.0,74.0
47,54,0.0,2,871.8299560546875,582.7930297851562,762.0,548.0,871.8299460804644,582.7930319369557,246.0,84.0,-17.33583122508418,762.0,600.0,996.0,530.0,760.0,522.0,236.0,118.0
14,54,14.0,2,1255.51611328125,750.1588134765625,1200.0,738.0,1255.5160680529302,750.1587901701323,118.0,26.0,48.42073107351387,1219.0,708.0,1292.0,798.0,1204.0,704.0,116.0,120.0
12,54,17.0,2,904.1918334960938,508.1886901855469,860.0,488.0,904.1918238993712,508.18867924528297,88.0,38.0,-15.085893233999432,860.0,516.0,948.0,500.0,852.0,484.0,98.0,70.0
7,54,18.0,2,1011.869873046875,528.2863159179688,926.0,502.0,1011.8698481561822,528.2863340563991,154.0,64.0,-4.487566874649211,928.0,560.0,1080.0,531.0,928.0,492.0,156.0,72.0
48,55,0.0,2,855.2181396484375,588.816650390625,762.0,544.0,855.2181663837011,588.8166383701189,186.0,90.0,-3.646643372240413,762.0,588.0,948.0,595.0,762.0,534.0,202.0,112.0
15,55,14.0,2,1257.4051513671875,753.52587890625,1194.0,734.0,1257.405172413793,753.5258620689655,128.0,34.0,50.17080122441582,1217.0,704.0,1288.0,810.0,1206.0,702.0,112.0,118.0
13,55,17.0,2,908.042724609375,511.0979919433594,856.0,488.0,908.0427135678392,511.09798994974886,98.0,52.0,-9.496701743737251,856.0,515.0,954.0,521.0,856.0,484.0,98.0,74.0
0,55,20.0,2,998.5498657226562,519.7960205078125,896.0,486.0,998.549889135255,519.7960088691796,192.0,64.0,8.784506749203079,900.0,510.0,1086.0,531.0,900.0,488.0,190.0,76.0
49,56,0.0,2,853.4827880859375,590.4832763671875,776.0,544.0,853.4828060522696,590.4832645575424,152.0,92.0,8.885017731544961,774.0,591.0,928.0,566.0,766.0,544.0,168.0,106.0
16,56,14.0,2,1256.061767578125,750.4636840820312,1198.0,732.0,1256.061823802164,750.4636785162288,120.0,38.0,48.21409773903655,1223.0,704.0,1288.0,804.0,1210.0,702.0,104.0,108.0
14,56,17.0,2,915.8310546875,512.659912109375,858.0,488.0,915.8310810810809,512.6599099099099,110.0,50.0,-5.61286581774191,858.0,516.0,968.0,519.0,856.0,482.0,112.0,74.0
1,56,20.0,2,981.9435424804688,518.9063720703125,858.0,488.0,981.9435294117646,518.9063529411766,234.0,64.0,4.726320085884912,858.0,516.0,1092.0,521.0,852.0,486.0,252.0,74.0
50,57,0.0,2,855.3279418945312,586.583984375,778.0,538.0,855.3279352226721,586.584008097166,156.0,102.0,8.21060938201197,778.0,583.0,936.0,574.0,764.0,540.0,176.0,110.0
17,57,14.0,2,1253.3804931640625,745.3762817382812,1202.0,730.0,1253.3804573804573,745.3762993762995,108.0,36.0,46.072322464196205,1227.0,702.0,1289.0,790.0,1212.0,700.0,98.0,102.0
15,57,17.0,2,915.2484130859375,516.3511962890625,848.0,490.0,915.2483940042827,516.3511777301927,122.0,58.0,-14.420963003525223,856.0,556.0,968.0,519.0,854.0,484.0,114.0,72.0
2,57,20.0,2,975.4985961914062,520.191162109375,852.0,490.0,975.4985941893159,520.1911902530459,244.0,70.0,0.4269987475502477,852.0,559.0,1096.0,520.0,852.0,484.0,258.0,76.0
51,58,0.0,2,852.1333618164062,587.6051635742188,792.0,534.0,852.1333333333333,587.6051679586564,142.0,110.0,23.13867138739901,792.0,577.0,930.0,591.0,768.0,540.0,182.0,108.0
18,58,14.0,2,1252.5926513671875,743.860107421875,1202.0,726.0,1252.5925925925924,743.8600823045268,108.0,36.0,47.751735547554865,1231.0,700.0,1289.0,786.0,1208.0,696.0,98.0,102.0
3,58,20.0,2,977.61328125,520.1292114257812,852.0,490.0,977.6132794975324,520.1292059219381,246.0,68.0,0.6601968151318437,852.0,549.0,1098.0,530.25,852.0,482.0,260.0,74.0
52,59,0.0,2,845.4237060546875,580.1005859375,798.0,544.0,845.4236999147486,580.1005967604433,118.0,76.0,31.692731580971323,804.0,571.0,922.0,591.0,784.0,536.0,158.0,110.0
4,59,20.0,2,977.9183959960938,515.0197143554688,876.0,492.0,977.9184210526316,515.0197368421053,222.0,54.0,1.8184984397465769,876.0,523.0,1098.0,515.0,852.0,484.0,262.0,72.0
0,59,21.0,2,1247.149169921875,743.867431640625,1222.0,734.0,1247.1491712707182,743.8674033149173,56.0,20.0,44.39714025523335,1236.0,722.0,1270.0,766.0,1210.0,694.0,92.0,96.0
53,60,0.0,2,842.794677734375,574.3192138671875,798.0,536.0,842.7946799667498,574.3192019950125,102.0,92.0,42.94205510100328,804.0,568.0,908.0,587.0,790.0,532.0,136.0,114.0
5,60,20.0,2,977.871826171875,514.7594604492188,880.0,492.0,977.8718125430736,514.7594762232943,218.0,46.0,1.2238136102447632,880.0,524.0,1098.0,512.0,866.0,484.0,246.0,68.0
1,60,21.0,2,1245.0235595703125,741.62353515625,1224.0,730.0,1245.0235294117647,741.6235294117647,52.0,22.0,48.87091725700217,1237.0,724.0,1265.0,762.0,1214.0,690.0,86.0,96.0
54,61,0.0,2,841.7679443359375,573.0658569335938,796.0,528.0,841.7679640718562,573.065868263473,110.0,84.0,87.8706692143383,822.0,528.0,859.0,636.0,796.0,528.0,106.0,120.0
6,61,20.0,2,981.1469116210938,516.209228515625,884.0,494.0,981.1468812877264,516.2092555331992,214.0,52.0,2.5440786956086288,884.0,529.0,1098.0,538.0,874.0,484.0,236.0,66.0
2,61,21.0,2,1245.0240478515625,742.0963745117188,1224.0,730.0,1245.0240963855424,742.0963855421687,50.0,22.0,46.98800446034028,1228.0,738.0,1270.0,758.0,1212.0,688.0,82.0,96.0
0,61,22.0,2,1003.5360107421875,442.8783874511719,974.0,424.0,1003.5360360360361,442.8783783783784,66.0,38.0,-11.549908030774017,974.0,446.0,1040.0,439.0,970.0,420.0,72.0,56.0
55,62,0.0,2,841.5880126953125,568.7081298828125,780.0,530.0,841.5879888268156,568.7081005586593,126.0,78.0,-64.28158080979122,847.6666666666665,522.0,839.0,636.0,798.0,522.0,96.0,126.0
7,62,20.0,2,980.299072265625,516.3538208007812,884.0,494.0,980.2990654205607,516.3538050734312,210.0,50.0,2.141460890129674,884.0,538.0,1094.0,536.0,884.0,482.0,220.0,70.0
3,62,21.0,2,1241.9200439453125,740.7999877929688,1222.0,728.0,1241.92,740.8,48.0,24.0,51.28444184932745,1239.0,720.0,1260.0,760.0,1210.0,686.0,80.0,96.0
56,63,0.0,2,843.55908203125,561.4067993164062,774.0,518.0,843.5591007976794,561.4068165337201,136.0,86.0,-51.11665949040607,828.0,518.0,820.0,632.0,800.0,518.0,100.0,122.0
8,63,20.0,2,977.0800170898438,516.1393432617188,886.0,492.0,977.08,516.1393548387097,206.0,62.0,2.192514205817388,886.0,542.0,1092.0,536.0,886.0,482.0,212.0,70.0
4,63,21.0,2,1241.71630859375,740.85107421875,1222.0,728.0,1241.7163120567375,740.8510638297873,46.0,24.0,50.312443901922435,1239.0,718.0,1260.0,758.0,1208.0,682.0,76.0,96.0
57,64,0.0,2,845.376708984375,556.0582275390625,770.0,514.0,845.3767123287671,556.0582191780821,124.0,86.0,-47.88243150523904,833.0,516.0,804.0,620.0,794.0,516.0,118.0,116.0
9,64,20.0,2,969.4473876953125,513.1476440429688,894.0,490.0,969.4473684210526,513.1476608187136,176.0,52.0,1.5488848992635955,894.0,528.0,1070.0,512.0,886.0,480.0,210.0,72.0
0,64,23.0,2,1239.4482421875,744.137939453125,1224.0,740.0,1239.4482758620688,744.1379310344827,32.0,8.0,39.8288169213104,1228.0,736.0,1252.0,752.0,1206.0,680.0,70.0,98.0
58,65,0.0,2,854.507080078125,550.1753540039062,780.0,504.0,854.5071090047394,550.175355450237,146.0,84.0,-33.90769013996677,802.0,604.0,918.0,527.0,786.0,512.0,132.0,122.0
10,65,20.0,2,969.4906616210938,513.8573608398438,886.0,488.0,969.4906666666667,513.8573333333334,196.0,68.0,2.309221046533801,886.0,538.0,1082.0,535.0,886.0,480.0,206.0,72.0
1,65,23.0,2,1241.48779296875,746.3902587890625,1222.0,742.0,1241.4878048780488,746.390243902439,38.0,10.0,36.447729574471886,1228.0,736.0,1258.0,753.0,1208.0,678.0,66.0,98.0
59,66,0.0,2,856.4130249023438,551.7608642578125,776.0,506.0,856.4130434782608,551.7608695652174,154.0,84.0,-35.782916309957386,798.0,605.0,918.0,525.0,784.0,510.0,134.0,116.0
11,66,20.0,2,970.1322631835938,514.7791748046875,884.0,486.0,970.1322869955156,514.7791479820628,196.0,68.0,1.7589478410007255,884.0,535.0,1080.0,507.0,884.0,478.0,204.0,74.0
2,66,23.0,2,1242.7152099609375,748.582763671875,1220.0,738.0,1242.7152317880796,748.5827814569536,46.0,18.0,45.0511909403537,1231.0,728.0,1254.0,768.0,1214.0,674.0,56.0,100.0
60,67,0.0,2,860.974365234375,549.9916381835938,778.0,502.0,860.974358974359,549.9916517590937,160.0,86.0,-32.716889143966554,800.0,602.0,924.0,523.0,788.0,506.0,136.0,112.0
12,67,20.0,2,967.2099609375,516.4515991210938,882.0,484.0,967.2099712368167,516.4515819750719,196.0,72.0,1.3895158384324262,882.0,535.0,1078.0,509.0,882.0,478.0,204.0,76.0
0,67,24.0,2,1238.727294921875,723.4261474609375,1194.0,706.0,1238.7272727272727,723.4261363636364,90.0,40.0,84.60495704181857,1241.0,678.0,1252.0,768.0,1214.0,674.0,54.0,102.0
61,68,0.0,2,861.414306640625,547.7360229492188,782.0,504.0,861.4143138542349,547.7360472751149,156.0,82.0,-33.360238453662284,804.0,601.0,924.0,522.0,796.0,504.0,128.0,110.0
13,68,20.0,2,962.726806640625,515.433349609375,880.0,482.0,962.7268119614799,515.4333502280791,196.0,76.0,1.796161843252916,880.0,534.0,1076.0,512.0,880.0,476.0,200.0,80.0
3,68,23.0,2,1238.69140625,743.8641967773438,1212.0,730.0,1238.6913580246915,743.8641975308642,52.0,22.0,58.524238342342116,1230.0,718.0,1248.0,768.0,1214.0,674.0,50.0,100.0
62,69,0.0,2,863.5462036132812,547.0093994140625,790.0,504.0,863.5461847389557,547.0093708165997,148.0,80.0,-32.37082247286511,810.0,568.5,924.0,522.0,802.0,504.0,122.0,102.0
14,69,20.0,2,960.1716918945312,515.398193359375,880.0,482.0,960.1716738197424,515.3981878874582,194.0,78.0,2.808366560712549,880.0,533.0,1074.0,515.0,880.0,476.0,198.0,80.0
0,69,25.0,2,1235.52001953125,737.0628662109375,1204.0,724.0,1235.52,737.0628571428572,60.0,24.0,71.37023061783543,1230.0,706.0,1243.0,764.0,1216.0,670.0,44.0,104.0
63,70,0.0,2,869.8069458007812,545.150390625,800.0,504.0,869.806959947472,545.15036112935,142.0,78.0,-30.25585154202221,814.0,549.0,930.0,523.0,812.0,504.0,118.0,98.0
15,70,20.0,2,953.5548706054688,516.2099609375,874.0,478.0,953.5548806941432,516.2099783080259,196.0,82.0,1.932432231026776,874.0,532.0,1070.0,516.0,874.0,476.0,200.0,82.0
0,70,26.0,2,1235.5850830078125,710.4680786132812,1186.0,698.0,1235.585106382979,710.468085106383,92.0,28.0,-84.02442212662726,1232.0,668.0,1234.0,760.0,1216.0,664.0,46.0,106.0
64,71,0.0,2,872.7564697265625,543.3145751953125,810.0,504.0,872.7564766839379,543.3145817912657,130.0,74.0,-31.19729765997808,820.0,547.0,928.0,523.0,820.0,504.0,108.0,96.0
16,71,20.0,2,945.0281982421875,516.1739501953125,864.0,476.0,945.0281747652105,516.1739485504287,204.0,86.0,0.7599647430687689,864.0,529.0,1068.0,518.0,864.0,474.0,208.0,86.0
0,71,27.0,2,1238.4244384765625,683.8040771484375,1212.0,672.0,1238.4244897959184,683.8040816326529,54.0,22.0,50.71204828134651,1224.0,662.0,1251.0,708.0,1210.0,656.0,50.0,106.0
65,72,0.0,2,877.0809936523438,540.5057983398438,818.0,504.0,877.0809917355373,540.5057851239669,122.0,72.0,-31.019246974793486,830.0,541.0,928.0,523.0,828.0,504.0,100.0,98.0
17,72,20.0,2,940.1525268554688,516.1239013671875,860.0,476.0,940.1525019857028,516.1239078633837,206.0,86.0,0.2190861820813012,860.0,542.0,1066.0,520.0,860.0,474.0,210.0,88.0
1,72,27.0,2,1238.120849609375,684.6586303710938,1202.0,670.0,1238.1208459214502,684.6586102719033,70.0,36.0,58.44677105354342,1217.0,656.0,1237.0,724.0,1202.0,648.0,58.0,104.0
18,73,20.0,2,936.1873168945312,516.8583984375,852.0,472.0,936.1872909698995,516.8584169453735,212.0,92.0,-1.189693001137112,852.0,546.0,1064.0,520.0,852.0,474.0,214.0,90.0
2,73,27.0,2,1237.391845703125,687.8323364257812,1190.0,670.0,1237.391812865497,687.832358674464,86.0,44.0,63.86231049082007,1212.0,650.0,1233.0,730.0,1196.0,644.0,70.0,96.0
0,73,28.0,2,892.4476318359375,535.826171875,826.0,498.0,892.4476386036962,535.8261464750171,138.0,74.0,-20.96132227320529,836.0,537.0,958.0,520.0,836.0,504.0,122.0,92.0
19,74,20.0,2,934.7672119140625,516.9169311523438,848.0,472.0,934.7672155688623,516.9169161676647,212.0,90.0,-1.6570531434450146,850.0,545.0,1060.0,522.0,850.0,474.0,214.0,90.0
